"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"22934","2014-05-13T01:01:00","-2.14","116.75",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"297",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T02:01:00","-2.14","116.75",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"298",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T03:01:00","-2.15","116.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VRJZ9","2014-05-13T04:00:00","-3.30","118.40",,,"1","5","0","0",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,"A",,,,,,,,"333","38","992","114","5","1","2","2","FFFFFF","1AAAAAAAAA8AAA",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-13T04:01:00","-2.15","116.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5903451","2014-05-13T04:13:00","-4.98","117.91",,,"1","3","3","5",,,,"3","99",,,,,,,,,,,,,,,,,,"12","301",,,,,,,,,,,,,"333","47","780","149","18","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T05:01:00","-2.15","116.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VQOG5","2014-05-13T06:00:00","-7.60","116.20",,,"1","6","0","0","1","3","1","1","GB","0","60","4","82","0","98","3","2","10088","6","25","0","310","0","297","1","293","1","291","6","3","2",,,"1","1","3","1","8","8","2","333","76","926","112","5","1","0","2","111211","11111111111111",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","91111111111119111111","5",,,,,,,
"22934","2014-05-13T06:01:00","-2.14","116.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T08:01:00","-2.13","116.75",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T09:01:00","-2.14","116.74",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T10:01:00","-2.14","116.71",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T11:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T12:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T13:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T14:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T15:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T16:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T17:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VQOG5","2014-05-13T18:00:00","-5.30","117.10",,,"1","6","0","0","8","3","1","1","GB","0","110","4","51","0","98","2","2","10081","4","0","0","290","0","285","1","283","1","286","6","6","5",,,,,,,,,,"333","57","926","112","5","1","0","1","111113","11111111111AA1",,"4","1","8","1","2",,,,,,,,,,,,"4","9","91111111119999111111","5",,,,,,,
"22934","2014-05-13T18:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VRJZ9","2014-05-13T19:00:00","-6.50","116.60",,,"1","6","0","0","5","3",,"1",,"0","200","3","67",,"98",,"1","10100","5",,"0","290","0","280",,"277","1","270","5","5","3",,"7","4","2",,"4","20",,,"333","66","992","114","5","1","2","1","111111","111A1111111377",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-13T19:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T20:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T21:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T22:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T23:01:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T23:06:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T23:11:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-13T23:15:00","-2.16","116.58",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"333","26","714","63","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"MASKSTID","2014-05-14T00:00:00","-3.30","118.50",,,"1","5",,"0","8","4",,"2",,"0","90","3","51",,"96","80","8","10110","3","5",,"280","0","74",,"104","1","300","6","4","7",,"4","3","8",,"2","0","5","4","333","38","792","103","5","1","2","2","11111F","1111111AA11331",,,,,"1","2",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRMU3","2014-05-14T00:00:00","-7.70","116.70",,,"1","6","0","0","2","3",,"1",,"0","120","4","77",,"98","1","0","10094","0",,"0","290","0","252",,"235","1","297","4","2","1",,"5","A","2",,,"12","2","1","333","76","992","114","5","1","2","2","111111","11111111111A17",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRJZ9","2014-05-14T04:00:00","-8.50","115.70",,,"1","6","0","0","5","3",,"1",,"0","200","3","46",,"98",,"1","10120","4",,"0","310","0","290",,"284","1","270","3","3","4",,"7","3","1",,"3","20",,,"333","85","992","114","5","1","2","2","131111","111A1111111377",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VQOG5","2014-05-14T06:00:00","-3.20","118.40",,,"1","6","0","0","8","3","1","1","GB","0","320","4","72","0","98","1","2","10071","7","21","0","310","0","305","1","303","1","293","6","4","2",,,"1","8","3","1",,,,"333","38","926","112","5","1","0","2","113213","111111116111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","91111111111199111111","5",,,,,,,
"VRDJ3","2014-05-14T06:00:00","-1.50","118.70",,,"1","6","0","0","8","4","1","1",,"0","330","3","21",,"98","3","2","10091","7","20","0","294",,,,,,,"6","5","2",,"2","6","1",,,"0",,,"333","18","992","114","5","1","2","2","F1111F","1111111AAA1A31",,,,,"1","2",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRDJ3","2014-05-14T12:00:00","-0.10","119.10",,,"1","6","0","0","8","4","1","1",,"0","60","3","21",,"98","2","2","10101","2","20","0","283",,,,,"1","300","6","5","7",,"3","7","2","3","2",,,,"333","9","992","114","5","1","2","1","11111F","1111111AA111A1",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRMU3","2014-05-14T12:00:00","-7.90","119.90",,,"1","6","0","0","2","3",,"1",,"0","60","4","21",,"98","1","0","10089","5",,"0","290","0","260",,"248","1","298","3","2","4",,"6","6","2",,,,,,"333","79","992","114","5","1","2","1","111111","11111111111AA7",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VQOG5","2014-05-14T18:00:00","-0.70","118.80",,,"1","6","0","0","8","3","1","1","GB","0","40","4","31","0","98","3","2","10082","7","2","0","290","0","280","1","276","1","298","7","7","4","0","6",,,,,"0","0","0","333","8","926","112","5","1","0","1","111111","11111111111A11",,"4","1","8","1","2","0","0",,,,,,,,,,"4","9","11111111119919111111","5",,,,,,,
"MFLM9","2014-05-15T12:00:00","-9.80","115.40",,,"1","6","0","0","8","3","1","1",,"0","70","3","72",,"98","2","2","10099","3","12","0","290","0","266",,"256","1","298","5","5","1",,"4","0","0","4","2","11","4","2","333","95","992","114","5","1","2","1","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-15T18:00:00","-0.10","119.20",,,"1","6","0","0","4","3",,"1",,"0","140","3","51",,"98","2","0","10091","7","10","0","288","0","270",,"263","3","290","4","1","1",,"4","7","8","3","1",,,,"333","9","992","114","5","1","2","1","111111","111111111111A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"MFLM9","2014-05-16T00:00:00","-7.60","115.30",,,"1","6","0","0","7","3","1","1",,"0","130","3","41",,"98","2","2","10098","2","10","0","290","0","258",,"245","1","302","5","3","2",,"4","0","2","3","1","16","3","1","333","75","992","114","5","1","2","2","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-16T00:00:00","-1.30","118.80",,,"1","6","0","0","4","3",,"1",,"0","100","3","31",,"98","2","0","10107","2","10","0","268","0","260",,"257","3","290","4","1","1",,"2","6","6","3","1","0","0","0","333","18","992","114","5","1","2","2","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRGH7","2014-05-16T04:00:00","-5.60","113.40",,,"1","6","0","0","7","3",,"1",,"0","90","4","57",,"98","3","1","10120",,,"2",,,,,,,,"5",,,,"A",,,,,,,,"333","53","992","114","5","1","2","2","F7111F","1111111AAA1AAA",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-16T05:00:00","-7.20","119.00",,,"1","6","0","0","6","4","1","1","GB","0","120","1","60","0","98","5","1","10087","8","48","0","305","0","261","1","245",,,"4","4","1","0","5","4","5","2","1","0","0","0","333","79","926","112","5","1","1","2","F11111","111111111A1111",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111191119111111","5","281","281","17","10","1","332","30"
"VRDW2","2014-05-16T06:00:00","-2.80","118.50",,,"1","6","0","0","4","4",,"1",,"0","100","3","31",,"98","3","0","10086","7","10","0","308","0","260",,"240","3","290","4","1","1",,"5","6","6","3","1","0",,,"333","28","992","114","5","1","2","2","111111","11111111111131",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-16T08:00:00","-0.30","119.10",,,"1","6","0","0","4","3",,"1",,"0","90","3","46",,"97",,,"10090","4","0","3","330","0","280",,"260","1","310","4","4","2",,"3","8","2","4","1","9","4","1","333","9","992","114","5","1","2","2","151112","111AA111111111",,,,,"1",,,"9","4","1",,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-16T08:00:00","-6.90","118.20",,,"1","6","0","0","7","4","1","1","GB","0","130","1","70","0","98","1","1","10083","4","0","0","311","0","276","1","265","1","305","3","3","1","0","4",,"1","5","1",,,,"333","68","926","112","5","1","0","2","111111","111111111111A1",,"4","1","8","1","1","0",,,,,,,,,,,"4","9","11111111111199111111","5","295","295","17","10","1","320","30"
"OVZV2","2014-05-16T14:00:00","-6.20","116.60",,,"1","6","0","0","7","4","1","1","GB","0","100","1","70","0","98","2","0","10103","1","5","0","290","0","265","1","256","1","302","2","0","0","0","9","0","1","1","1","0","0","0","333","66","926","112","5","1","0","1","111111","11111111111111",,"4","1","8","1","0","0","0",,,,,,,,,,"4","9","11111111111119111111","5","295","295","17","20","2","46","30"
"OVZV2","2014-05-16T21:00:00","-5.40","114.90",,,"1","6","0","0","7","4","1","1","GB","0","110","1","70","0","98","3","2","10094","4","0","0","291","0","265","1","256","1","302","6","6","5","0","5",,,"3","1",,,,"333","54","926","112","5","1","0","1","111111","111111111111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111111199111111","5","295","295","17","20","2","25","20"
"ONBF","2014-05-17T00:00:00","-3.50","118.40",,,"1","6","0","0","4","3",,"1",,"0","90","4","46",,,,,"10110","1","10","3","280","0","260",,"250","1","300","7","7","9",,"3","7","8","8","1","16","8","1","333","38","992","114","5","1","2","2","111111","11AAA111111111",,,,,"1",,,"16","8","1",,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-17T00:00:00","-6.90","116.40",,,"1","6","0","0","5","4",,"1",,"0","90","3","129",,"98","1","0","10106","2","10","0","288","0","260",,"248","3","290","7","2","1",,"2","3","4","3","1","9","6","1","333","66","992","114","5","1","2","2","114111","14111111111411",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-17T02:00:00","-5.00","113.50",,,"1","6","0","0","6","4","1","1","GB","0","110","1","80","0","98","2","1","10102","4","0","0","310","0","270","1","257","1","302","6","5","1","0","5","4","9","2","2","0","0","0","333","53","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111111119111111","5","286","285","18","20","2","319","20"
"OVZV2","2014-05-17T05:00:00","-4.80","112.70",,,"1","6","0","0","6","4","1","1","GB","0","120","1","80","0","98","5","1","10089","8","43","0","310","0","274","1","262",,,"4","4","4","0","6","6","4","3","1","0","0","0","333","42","926","112","5","1","1","2","F11111","111111111A1111",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111191119111111","5","285","285","17","20","2","297","20"
"ONBF","2014-05-17T08:00:00","-4.90","117.50",,,"1","6","0","0","5","3",,"1",,"0","140","3","57",,"97",,,"10110","4","0","3",,"0","280",,"260","1","300","3","3","2",,"3","6","3","3","1","14","3","1","333","47","992","114","5","1","2","2","171112","111AA111111111",,,,,"1",,,"14","3","1",,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-17T09:00:00","-4.50","111.50",,,"1","6","0","0","6","4","1","1","GB","0","90","1","80","0","97","3","2","10083","4","0","0","310","0","275","1","264","1","304","6","6","6","0","3","4",,"5","1",,,,"333","41","926","112","5","1","0","2","131111","111111111111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111111199111111","5","285","285","18","20","2","82","20"
"ONBF","2014-05-18T00:00:00","-8.00","116.00",,,"1","6","0","0","4","3",,"1",,"0","140","4","46",,,,,"10120","1","10","3","320","0","290",,"280","1","300","6","6","2",,"3","9","A","7","1","14","7","1","333","86","992","114","5","1","2","2","151111","11AAA111111111",,,,,"1",,,"14","7","1",,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-18T08:00:00","-9.60","115.80",,,"1","6","0","0","4","3",,"1",,"0","110","3","67",,"97",,,"10120","4","0","3","320","0","260",,"240","1","300","4","4","2",,"3","8","3","5","4","23","5","4","333","95","992","114","5","1","2","2","151111","111AA111111111",,,,,"1",,,"23","5","4",,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-18T12:00:00","-1.60","118.80",,,"1","6","0","0","4","3",,"1",,"0","250","4","26",,"98",,,"10090","1","10","0","290","0","260",,"249","1",,"4","3","8",,"5","8","9","5","1","25","3","1","333","18","992","114","5","1","2","1","611111","111AA111111111",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"9VBB3","2014-05-18T14:00:00","-4.50","111.00",,,"1","6","0","0","3","3","1","1","GB","0","130","3","46","0","98","1","2","10095","1","10","0","291","0","270","1","262","3","291","6","4","0",,,"3",,"6","1",,,,"333","41","926","112","5","0",,"1","111111","111111111111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","91112111112199111111","5","117","120","14","25","1","7","118"
"VRKF5","2014-05-18T15:00:00","-2.20","118.60",,,"1","6","0","0","4","3",,"1",,"0","150","4","67",,"98","60","6","10100","1","10","0","260","0","240",,"232","1",,"6","5","2",,"5","6","1","5","2","15","3","1","333","28","992","114","5","1","2","1","611111","11111111191111",,,,,"1","5",,,,,,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-19T00:00:00","-4.00","118.00",,,"1","6","0","0","4","3",,"1",,"0","100","4","46",,"98","60","2","10100","4","0","0","290","0","270",,"263","1","290","6","5","2",,"5","A","3","5","3","18","9","2","333","48","992","114","5","1","2","2","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-19T03:00:00","-4.50","117.70",,,"1","6","0","0","5","3",,"1",,"0","180","4","26",,"98",,"2","10100","4","0","0","310","0","270",,"256","1","290","6","5","4",,"6","A","3","4","2","18","6","1","333","47","992","114","5","1","2","2","111111","111A1111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRHD8","2014-05-19T04:00:00","-6.60","114.40",,,"1","6","0","0","7","3",,"1",,"0","140","4","62",,"98","19","0","10100","1","0","3","310",,,,"240",,,"3","3","4",,"4","0","0","8","0","14",,,"333","64","992","114","5","1","2","2","F11111","1111111A1A1177",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ5","2014-05-19T06:00:00","-1.30","118.80",,,"1","6","0","0","4","3",,"1",,"0","260","4","46",,"97","3","2","10090",,,"0","310","0","260",,"239","3",,"5","5","1",,"5","4","1","4","1",,,,"333","18","992","114","5","1","2","2","713112","111111111611AA",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-19T12:00:00","-6.10","116.80",,,"1","6","0","0","4","3",,"1",,"0","140","4","67",,"98",,,"10100","1","10","0","300","0","260",,"246","1","270","3","2","8",,"6","8","9","6","2","14","3","1","333","66","992","114","5","1","2","1","111111","111AA111111111",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ5","2014-05-19T18:00:00","-3.90","118.00",,,"1","6","0","0","5","3",,"1",,"0","110","4","46",,"97","3","2","10090",,,"0","260","0","250",,"246","3","310","7","7","7",,"3","7","8","4","2",,,,"333","38","992","114","5","1","2","1","111111","111111111111AA",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ5","2014-05-20T00:00:00","-5.00","117.30",,,"1","6","0","0","5","3",,"1",,"0","120","4","103",,"98","3","6","10090","4","0","0","280","0","250",,"237",,,"7","6","7",,"3","6","A","4","2","38","6","3","333","57","992","114","5","1","2","2","F12111","111111111A1111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VREU4","2014-05-20T00:00:00","-7.00","114.80",,,"1","6","0","0","3","3",,"1",,"0","100","3","26",,"98","3","0","10130","2","10","0","280","0","260",,"253",,,"4","2","4",,"6","8","1","4","1",,,,"333","74","992","114","5","1","2","2","F11111","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRKF5","2014-05-20T00:00:00","-8.50","115.80",,,"1","6","0","0","4","3",,"1",,"0","150","4","46",,"98",,"1","10110","2","10","0","310","0","280",,"270","1","270","4","3","2",,"5","A","3","8","3","18","6","2","333","85","992","114","5","1","2","2","131111","111A1111111111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"VRHD8","2014-05-20T04:00:00","-4.00","110.00",,,"1","6","0","0","7","3",,"1",,"0","20","4","41",,"98","3","1","10100","4","0","3","300",,,,"250",,,"5","2","0",,"4","3","1","8","0","2",,,"333","40","992","114","5","1","2","2","F11211","1111111A1A1171",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ5","2014-05-20T06:00:00","-6.30","116.60",,,"1","6","0","0","4","3",,"1",,"0","90","4","87",,"97","3","2","10090",,,"0","320","0","270",,"250","3",,"6","6","2",,"5","6","2","8","4",,,,"333","66","992","114","5","1","2","2","751111","111111111611AA",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"9V9127","2014-05-20T12:00:00","-9.70","114.70",,,"1","6","0","0","2","2",,"1",,"0","90","4","87",,"98",,,"10150","2","10","0","280","0","250",,"239","1","280","2","2","1",,"5","A","A","6","2","25","12","4","333","94","992","114","5","1","2","1","111131","111AA111111111",,,,,"1",,,,,,"0",,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-20T19:00:00","-7.30","119.50",,,"1","5","0","0","6","3","1","1","GB","0","130","4","21","0","98","3","1","10106","4","0","0","265","0","255","1","251","1","280",,,,,,,,"2","1",,,,"333","79","926","112","5","1","0","1","111111","1111111111A1A1",,"4","1","8","1","1","0",,,,,,,,,,,"4","9","91911111111199111111","5","281","280","16","30","2","351","62"
"VRJZ9","2014-05-20T19:00:00","-8.90","115.70",,,"1","6","0","0","8","2",,"1",,"0","170","3","67",,"98",,"2","10160","4",,"0","280","0","260",,"253",,,"2","2","3",,"7","A","A",,"5","17",,,"333","85","992","114","5","1","2","1","F11131","111A11111A1377",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"OYYK2","2014-05-20T23:00:00","-5.30","114.50",,,"1","6","0","0","3","3","1","1","GB","0","120","0","60","0","98","80","2","10094","3","6","0","303","0","255","1","234","1","290","4","3","7","0","3","7","0","8","2","0","0","0","333","54","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","2","0","0",,,,,,,,,,"4","9","11211111111119111111","5","114","115","15","25","3","3","140"
"OXKO2","2014-05-21T02:00:00","-6.70","117.70",,,"1","6","0","0","7","4","1","1","GB","0","160","4","26","0","98","2","2","10116","3","10","0","310","0","265","1","246","1","280","6","4","2","0","5","4","2","3","1","26","3","2","333","67","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111111119111111","5","294","294","17","30","2","345","72"
"A8VG8","2014-05-21T04:00:00","-5.50","112.90",,,"1","5","0","0","3","3",,"1",,"0",,,,,"98",,,"10110","7","20","3","280",,,,"240",,,,,,,"A",,,,,,,,"333","52","992","114","5","1","2","2","F1FF11","171AA11A1A8AA1",,,,,"5",,,,,,,,,,,,,"4",,,,,,,,,,
"VRJZ9","2014-05-21T04:00:00","-7.30","116.30",,,"1","6","0","0","1","3",,"1",,"0","160","3","46",,"98",,"1","10140","4",,"0","320","0","300",,"294","1",,"1","1","1",,"7","A","A",,"4","16",,,"333","76","992","114","5","1","2","2","651111","111A1111161377",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-21T07:00:00","-6.30","116.70",,,"1","6","0","0","7","4","1","1","GB","0","120","4","41","0","98","2","1","10088","7","20","0",,"0",,"1",,"1","290","5","3","2","0","6","6","8","1","1","0","0","0","333","66","926","112","5","1","0","2","171114","11111199911111",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111111119111111","5","299","299","16","30","2","360","41"
