"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2200620","2015-04-07T18:01:00","-6.54","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-07T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-07T19:01:00","-6.55","113.69",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-07T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-07T20:01:00","-6.55","113.70",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-07T21:01:00","-8.22","116.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-07T21:01:00","-6.55","113.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-07T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-07T22:01:00","-6.55","113.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-07T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-07T23:01:00","-6.55","113.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T00:00:00","-5.50","117.00",,,"1","4","0","0","5","3",,"1","0","140","4","36","97",,"2","10120","4","10","0","280","0","260",,"253","1","300","7","5","2","5","5","1","4","1","15","3","0","333","57","992","114","5","1","2","2","111111","111A1111111117",,,"1","2","38","3",,,,,,,,,,"4"
"2200617","2015-04-08T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T00:01:00","-6.55","113.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T01:00:00","-5.70","116.80",,,"1","4","0","0","5","3",,"1","0","130","4","26","97",,,,"4","0","0","280","0","260",,"253",,,"3","3","4","5","9","2",,,,,,"333","56","992","114","5","1","2","2","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"VRLA4","2015-04-08T01:00:00","-6.80","117.90",,,"1","4","0","0","7","4","1","1","0","160","4","46","98","2","0","10110","4","0","0","300","0","260",,"243","3","293","2","2","A","7","4","0","1","1","21","3","1","333","67","992","114","5","1","2","2","111111","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-08T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T01:01:00","-6.55","113.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T02:00:00","-6.00","116.70",,,"1","4","0","0","4","3",,"1","0","150","4","26","97",,,,"4","0","0","270","0","250",,"243",,,"3","3","4","5","8","8",,,,,,"333","66","992","114","5","1","2","2","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","324",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T02:01:00","-6.55","113.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T03:00:00","-6.10","116.70",,,"1","4","0","0","4","3",,"1","0","120","4","26","97",,,,"4","0","0","270","0","250",,"243",,,"2","2","4","4","8","3",,,,,,"333","66","992","114","5","1","2","2","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","7FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T03:01:00","-6.55","113.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T04:00:00","-6.30","116.60",,,"1","4","0","0","5","2",,"1","0","130","4","26","97",,,,"2","10","0","300","0","260",,"246",,,"2","2","4","5","8","1",,,,,,"333","66","992","114","5","1","2","2","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","316",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T04:01:00","-6.55","113.80",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T05:00:00","-5.60","116.60",,,"1","4","0","0","5","3",,"1","0","140","4","36","97",,"2","10120","4","0","0","280","0","260",,"253","1","300","7","5","2","5","5","1","4","1","15","3","0","333","56","992","114","5","1","2","2","111111","111A1111111111",,,"1","2","38","3",,,,,,,,,,"4"
"VRLA4","2015-04-08T05:00:00","-6.30","116.90",,,"1","4","0","0","7","4","1","1","0","90","4","10","98","2","1","10113","0","0","0","305","0","260",,"241","3","296","5","3","1","5","6","2","3","1","0",,,"333","66","992","114","5","1","2","2","111111","11111111111131",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-08T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","316",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T05:01:00","-6.54","113.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T06:00:00","-6.70","116.60",,,"1","4","0","0","5","3",,"1","0","140","4","36","97",,"2","10120","4","0","0","280","0","260",,"253","1","300","7","5","2","5","5","1",,,"15",,,"333","66","992","114","5","1","2","2","111111","111A1111111A71",,,"1","2","38",,,,,,,,,,,"4"
"2200617","2015-04-08T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","313",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T06:01:00","-6.54","113.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-08T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","316",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T07:01:00","-6.54","113.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T08:00:00","-7.00","116.50",,,"1","4","0","0","5","3",,"1","0","140","4","36","97",,"2","10120","4","0","0","280","0","260",,"253","1","300","7","5","2","5","5","1",,,"15",,,"333","76","992","114","5","1","2","2","111111","111A1111111A71",,,"1","2","38",,,,,,,,,,,"4"
"9VMU5","2015-04-08T08:00:00","-8.10","115.90",,,"1","4","0","0","8","3",,"1","0","360","4","62","97","1","2","10110",,"0","0","300","0","260",,"243","3","300","2",,"4","7","4","5","4","2",,,,"333","85","992","114","5","1","2","2","111411","111111111111A7",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-08T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","310",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T08:01:00","-6.54","113.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","311",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-08T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T09:01:00","-6.53","113.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-08T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","294",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T10:01:00","-6.53","113.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T11:01:00","-6.52","113.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9VMU5","2015-04-08T12:00:00","-7.50","116.40",,,"1","4","0","0","1","3",,"1","0","10","4","51","98",,"1","10110","0","0","0","290","0","250",,"232","3","320","3","3","1","6","4","1","12","1",,,,"333","76","992","114","5","1","2","1","311211","111A11111113A1",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-08T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T12:01:00","-6.52","113.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T13:00:00","-7.80","116.00",,,"1","4","0","0","5","3",,"1","0","200","4","10","97",,,,"4","0","0","280","0","260",,"253",,,"2","2","4","5","8","5",,,,,,"333","76","992","114","5","1","2","1","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T13:01:00","-6.52","113.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T14:00:00","-8.00","116.00",,,"1","4","0","0","4","3",,"1","0","160","4","10","97",,,,"4","0","0","280","0","270",,"267",,,"2","2","4","5","6","8",,,,,,"333","86","992","114","5","1","2","1","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","255",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T14:01:00","-6.52","113.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2HFZ7","2015-04-08T15:00:00","-8.10","115.60",,,"1","4","0","0","7","4","1","1","0","290","4","26","98","1","0","10113","3","4","0","290","0","280",,"276","1","300","0","0","0","9","0","0","0","0","0",,,"333","85","992","114","5","1","2","1","111111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"9V6346","2015-04-08T15:00:00","-8.10","115.90",,,"1","4","0","0","4","2",,"1","0","200","4","10","97",,,,"4","0","0","280","0","270",,"267",,,"3","3","4","5","9","9",,,,,,"333","85","992","114","5","1","2","1","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","252",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T15:01:00","-6.52","113.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T16:00:00","-8.30","115.80",,,"1","4","0","0","4","3",,"1","0","160","4","26","97",,,,"4","0","0","280","0","250",,"239",,,"2","2","4","5","9","5",,,,,,"333","85","992","114","5","1","2","1","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"9VMU5","2015-04-08T16:00:00","-6.90","116.80",,,"1","4","0","0","8","3",,"1","0","360","4","51","98",,"0","10110","4","0","0","280","0","260",,"252","3","320","4","3","5","4","4","6","10","2","36","10","2","333","66","992","114","5","1","2","1","311211","111A1111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-08T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T16:01:00","-6.51","113.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-08T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T17:01:00","-6.51","113.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T18:00:00","-8.70","115.70",,,"1","4","0","0",,,,"1","0",,"4",,,,,"10120","4",,"0","250","0","230",,"222","1","300",,,,"A",,,,,,,,"333","85","992","114","5","1","2","1","12FF11","11AAA111118AA7",,,"1",,,,,,,,,,,,,"4"
"9V6346","2015-04-08T19:00:00","-8.80","115.70",,,"1","4","0","0","5","3",,"1","0","140","4","10",,,,"10120","4",,"0","250","0","230",,"222","1","300",,,,"A",,,,,,,,"333","85","992","114","5","1","2","1","121111","11AAA111118AA7",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-08T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T19:01:00","-6.51","113.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T20:00:00","-9.00","115.70",,,"1","4","0","0","5","3",,"1","0","100","4","46","97",,"2","10120","4",,"0","250","0","240",,"236","1","300","6","5","A","4","A","A","5","2","10","4","1","333","95","992","114","5","1","2","1","121111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"9VMU5","2015-04-08T20:00:00","-6.10","115.90",,,"1","4","0","0","8","3",,"1","0","10","4","36","97","1","1","10100",,"10","0","280","0","260",,"252","3","320","2","0","0","9","0","1","5","1",,,,"333","65","992","114","5","1","2","1","311111","111111111111A7",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-08T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T20:01:00","-6.50","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T21:00:00","-9.20","115.70",,,"1","4","0","0","5","3",,"1","0","80","4","41","97",,"2","10120","4",,"0","250","0","240",,"236","1","300","6","4","A","4","A","A","5","2","10","4","1","333","95","992","114","5","1","2","1","121111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-08T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T21:01:00","-6.50","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2HFZ7","2015-04-08T22:00:00","-6.60","114.30",,,"1","4","0","0","7","4","1","1","0","70","4","36","98","2","1","10109","4","0","0","280","0","250",,"237","1","300","2","1","1","4","7","0",,,"0",,,"333","64","992","114","5","1","2","1","111111","11111111111A31",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-08T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T22:01:00","-6.50","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-08T23:00:00","-9.60","115.80",,,"1","4","0","0","5","3",,"1","0","90","4","46","97",,"2","10120","4",,"0","250","0","240",,"236","1","300","6","4","3","4","8","1","5","2","10","4","1","333","95","992","114","5","1","2","2","121111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-08T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-08T23:01:00","-6.50","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-09T00:00:00","-9.70","115.80",,,"1","4","0","0","5","3",,"1","0","90","4","46","97",,"2","10120","4",,"0","250","0","240",,"236","1","300","6","4","3","4","8","1","5","2","10","4","1","333","95","992","114","5","1","2","2","121111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"VRDW2","2015-04-09T00:00:00","-4.20","118.10",,,"1","4","0","0","5","3","1","1","0","130","4","62","98","2","1","10144","2","10","0","275","0","265",,"262","1","290","4","4","1","1","0","0","1","1","17","3","1","333","48","992","114","5","1","2","2","111131","11111111111111",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-09T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","282",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-09T00:01:00","-6.49","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2HFZ7","2015-04-09T01:00:00","-6.10","113.60",,,"1","4","0","0","7","4","1","1","0","80","4","26","98","2","0","10119","3","3","0","310","0","280",,"269","1","300","3","2","1","4","6","0","0","0","0",,,"333","63","992","114","5","1","2","2","111111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"9V6346","2015-04-09T01:00:00","-9.90","115.90",,,"1","4","0","0","4","3",,"1","0","90","4","46","97",,,,"4","0","0","260","0","250",,"246",,,"2","2","1","5","8","5",,,,,,"333","95","992","114","5","1","2","2","F111F1","111AAA111A1AA1",,,"1",,,,,,,,,,,,,"4"
"2200617","2015-04-09T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-09T01:01:00","-6.49","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","300",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"OZCZ2","2015-04-09T02:00:00","-5.90","115.80",,,"1","4","0","0","3","3","1","1","0","150","4","36","98","2","2","10101","2","2","0","315","0","259",,"235","1","290","4","1","1","6","0","0","2","1","0",,,"333","55","992","114","5","1","2","2","131112","11111111111131",,,"1","2","0",,,,,,,,,,,"4"
"VRLA4","2015-04-09T02:00:00","-4.40","111.40",,,"1","4","0","0","6","4","1","1","0","170","4","26","98","2","0","10111","4","0","0","300","0","260",,"243","3","296","3","3","4","6","0","0","2","1","20","3","1","333","41","992","114","5","1","2","2","111111","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-09T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","312",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-09T02:01:00","-6.50","113.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-09T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","313",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
